Content,Engagement standardized,Engagement(1/alpha),Pleasantness standardized,Attention standardized,Engagement standardized_ad,Pleasantness standardized_ad,Attention standardized_ad,FAA standardized_ad,Gender,Unaided Recall,VOLTI,BRAND,PERSON SHOWN,CELEBRITY PRESENT,CHILDREN,GROUP OF PEOPLE,ANIMAL,STORYTELLING,DYNAMISM,NUTRITION,PRINCIPAL CHARACTER IS FEMALE,CELEBRITY_PRESENT_STATIC,CHILDREN_STATIC,ANIMAL_STATIC,FAMIGLIA E AMICI,ANIMATED,luminance,saturation,hue,contrast,num_edges,symmetry,feature_complexity,entropy,colorfulness,hog_features,texture_contrast,motion_video,volume_dbfs,diff_percent,Age,Age Group,GSR_standardized_all,FAA_sign_GSR_standardized,Pleasantness_sign_GSR_standardized,FAA_sign,Pleasantness_sign,Mean ISC,Alpha_ISC,Beta_ISC,Gamma_ISC,Theta_ISC,Delta_ISC,Position,First_Brand,BRAND_X_ENGAGEMENT,BRAND_X_ATTENTION,BRAND_X_PLEASANTNESS,BRAND_X_GSR,BRAND_X_FAA,BRAND_X_ENGAGEMENT(1/alpha),Gender_Femmina,Device_Smartphone,Device_TV
BARILLA,0.05175585148487034,-4.629612903225807,-0.07211411133649802,-0.08297451531884381,-0.3083200037854106,-0.03902978394849637,-0.08433875066918105,0.032589892234910885,Maschio,0,0.5161290322580645,0.4838709677419355,0.5161290322580645,0.2903225806451613,0.22580645161290322,0.12903225806451613,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5222584240005778,-0.4513157921703,-0.6449323506581228,-0.28860841581279034,-0.14365951069013752,-0.23416476934005837,-0.12883751957864462,0.34096642976482044,0.34487632222837905,0.1771526702485519,-0.4547881065186596,-1.3752169515908566,1.6056699801933747,-0.22647977501135286,55,55+,0.3413750509441432,-0.245249676964758,-0.2674439166150366,-0.5483870967741935,-0.6774193548387096,0.5603724893418698,0.5616700271066019,0.7228055177495895,0.8277834966851273,0.4010460387649608,0.2885573664030693,4.0,1.0,0.14058583766711494,-0.08070775054327599,-0.10368362030613151,0.16070648376739044,-0.3548387096774194,-2.159516129032258,0,1,0
CHANEL,0.1598043065571697,-5.1544098360655735,-0.08374791320522325,-0.08716704721490862,-0.25830480035742304,-0.048641817195332795,-0.08828763072333175,-0.07591339576407458,Maschio,0,0.5901639344262295,0.08196721311475409,0.8852459016393442,0.47540983606557374,0.01639344262295082,0.3770491803278688,0.01639344262295082,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.9518002777418425,-0.1371256685065588,0.02986894122716532,-0.3463141533707694,-0.45601102421863887,-0.003395454906443353,-0.3572044861975929,-0.4228458667817524,-0.8151803677993865,-0.39147313125005584,-0.2447247864695239,0.47326583062006644,0.5731111763911627,0.04750458151101388,55,55+,0.7242121864729506,-0.37850945255142715,-0.2948991251770005,-0.5409836065573771,-0.4426229508196721,0.5015322770573656,0.4630492935983611,0.7024101811734703,0.825462922620072,0.423452342085158,0.0932866458097666,5.0,0.0,0.03546683346634902,-0.02894324041299576,0.057404950865008526,0.0706480493222186,-0.08196721311475409,-0.4762131147540984,0,1,0
FASTWEB,0.34793786566967816,-6.585612903225806,0.09677829191311219,0.6009723114714456,-0.17121851833379637,0.10051182192477234,0.5598600412223891,0.12421425466733546,Maschio,0,0.7096774193548387,0.0967741935483871,0.9354838709677419,0.45161290322580644,0.03225806451612903,0.4838709677419355,0.03225806451612903,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.04594508500214829,1.259919252186305,0.26022200566341186,0.36739770129303345,0.13359022032340576,-0.02604704923106259,-0.16605359983019324,0.14714533163216595,0.041605254820825145,-0.1298464381300677,0.11518206240907346,0.2957116379153113,3.6087291517212825,-0.13287699953647444,55,55+,1.0480991888213995,-0.4562257220507832,-0.49726011053208685,-0.41935483870967744,-0.4838709677419355,0.5237007153660831,0.5118785522059842,0.716833407787375,0.7413513488461917,0.5249799371428323,0.1234603308480322,9.0,0.0,-0.05565410268979641,0.05060553769814238,0.17445952982962382,0.11453952917185765,0.0967741935483871,-0.7910645161290323,0,1,0
LETE,1.7422039094705593,-4.645677419354838,-0.07960300590626535,-0.05271571461088517,0.8149142623333192,-0.045217228465681006,-0.05583846073928635,-0.11435648780260291,Maschio,0,0.06451612903225806,0.25806451612903225,0.7419354838709677,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6490051971432618,-1.0304638142041562,2.4861325508397303,0.11400478052254362,-0.2913543649698494,0.33210612903221964,-0.6067197886768898,-0.07972385440274783,1.9822648666715905,-0.36695752747142635,-0.4578990046717089,0.05928161135393393,1.305328317064901,-0.16614418254155713,55,55+,0.7635251819576154,-0.5186257863175957,-0.4070527628869565,-0.8064516129032258,-0.6129032258064516,0.4202842744456466,0.4856924064331309,0.642412815084765,0.6303768005862288,0.1998353689365959,0.1431039811875123,7.0,0.0,1.0119964920923585,-0.12085377368151416,-0.02982617958533768,0.24295501224399493,-0.25806451612903225,-1.0635806451612901,0,1,0
MULTICENTRUM,0.19126186582714416,-5.072870967741936,-0.35191347702409115,0.10538810592971021,-0.15541924371785173,-0.2702044967191185,0.0930770487655517,-0.28295230149683553,Maschio,0,0.6774193548387096,0.3225806451612903,0.8387096774193549,0.06451612903225806,0.12903225806451613,0.6129032258064516,0.03225806451612903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.525126956384454,-0.529968357306483,0.3987898183946648,-0.34351021531306314,-0.21784564194789793,0.07395103315270751,0.8551840497558529,0.0010331187741952003,0.7249958823673586,-0.13603437976946878,0.509418208043902,0.5167481297006512,0.25812460864073294,-0.012945565365036198,55,55+,0.11214010794439062,-0.06482387082405955,-0.046992803203288094,-0.5483870967741935,-0.41935483870967744,0.5182345742996404,0.5115419726221421,0.7830857996118626,0.7564443349979226,0.4410731966696116,0.0990275675966628,3.0,1.0,0.16398919026960518,0.0018793685263108438,-0.17028192590046876,-0.017141729742572557,-0.25806451612903225,-1.3221290322580646,0,1,0
MUTTI,1.5768097397218728,-5.545580645161291,-0.3369356878845566,-0.43115474594041875,1.1704226070191062,-0.2578296076847493,-0.4122842504378649,-0.21747028521914,Maschio,0,0.5483870967741935,0.12903225806451613,0.6129032258064516,0.3870967741935484,0.0,0.45161290322580644,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5491790305805055,-0.2730659000879696,-0.09877565916449443,0.1928381336511405,-0.2982873183148386,-0.24936826322521113,0.008138106516470844,0.3442482816086772,-0.37644217924819945,0.19660742567279368,-0.4515751286460633,1.6458171095377123,0.09971520861558626,0.1262589816939345,55,55+,0.8380524483638021,-0.6203623474454839,-0.6142093547925355,-0.7419354838709677,-0.7419354838709677,0.4532197773697544,0.6118395267952121,0.4740653671983866,0.4357321346206483,0.3943178415471124,0.3501440166874126,8.0,0.0,0.24237798507961708,-0.09033658241618457,-0.11715433137134966,0.09994203087369503,-0.12903225806451613,-0.8430000000000001,0,1,0
ORASI,-0.07836102442539325,-5.066451612903226,0.03786565463094236,0.5540380733940126,-0.2808476985562111,0.05183725838958653,0.5156534183044583,0.09653868999276706,Maschio,0,0.5806451612903226,0.8064516129032258,0.7096774193548387,0.1935483870967742,0.03225806451612903,0.16129032258064516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7997831988482689,0.4554605179929626,-0.6027570052226588,0.4265227161394811,1.9311543894470922,0.13498915988630455,0.6735898241523289,0.10378367872330095,0.2480835939300097,-0.049750120356210535,0.981812806646621,1.0783928863202177,0.4978881950584905,-0.1089309187201599,55,55+,1.3714024077372313,-0.5044426831903378,-0.2918897414961074,-0.3548387096774194,-0.22580645161290322,0.4963554540129015,0.2939141982476877,0.7403798669771178,0.7457963763832356,0.56099893915352,0.1406878893029463,10.0,1.0,-0.08903717411915073,0.5383804246323067,0.09833949811897609,1.1266105551036778,-0.16129032258064516,-4.31183870967742,0,1,0
AMAZON,-0.32944556241391304,-1.7706393442622952,-0.1592020594127609,0.17312145698491557,-0.3476994760974772,-0.018259606153006095,0.22526158685032502,0.024554298853056232,Femmina,1,0.7377049180327869,0.13114754098360656,0.8524590163934426,0.6229508196721312,0.0,0.4426229508196721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0912055341850861,0.23080999415901368,-0.3348559774101785,-0.30195885339619,-0.3513461645269166,-0.19772789613184455,0.09377080846483564,0.172357244792984,-0.0390757319900273,0.6897764785403403,-0.5449661565998274,-0.8313761687128352,2.3317914045202883,0.006132716455815539,20,18-34,1.1042771639553812,-0.9380070727952654,-0.8105394590661501,-0.8032786885245902,-0.7049180327868853,0.6318134427381328,0.5972415435628455,0.8404931980142197,0.7758816178473025,0.5148087704820453,0.4306420837842509,2.0,0.0,-0.03498043257239829,0.0047391100486922876,0.025502260438834683,0.1677477971802944,-0.09836065573770492,-0.23816393442622952,1,1,0
ALFA ROMEO,-0.3777892648319851,-2.0642295081967212,0.07438482476160255,0.6477198052797247,-0.03833678406295455,-0.14998755118087448,0.08440135349341742,-0.17928956657889397,Femmina,0,0.14754098360655737,0.6557377049180327,0.19672131147540983,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6896175107389049,0.05441603817101562,0.8481691646164639,0.26893678176049296,0.13703664520087802,-0.1769222714222682,-0.17106925739271994,0.06551855445202179,-0.48362791757386875,0.23957584589958184,0.6442897063860484,-0.06858901045578909,0.11063337590663644,0.0956881500814521,24,18-34,-0.7896086739961201,0.4632248880687227,0.04132087799942721,-0.6065573770491803,-0.04918032786885246,0.5616986719452208,0.4812126003113997,0.6859878472004302,0.8449300395463198,0.4415630893388861,0.3547997833290682,4.0,1.0,-0.2400146825249088,0.38747536137700517,0.013319585179067105,-0.5039614676584124,-0.4918032786885246,-1.1499180327868852,1,0,1
COOP,-0.5358856755749205,-1.1360983606557375,0.2879908153716686,0.6044949442499942,-0.2382750693177947,0.07678328517874088,0.0389478036531528,0.2445141596032011,Femmina,1,0.04918032786885246,0.04918032786885246,0.2786885245901639,0.01639344262295082,0.0,0.04918032786885246,0.5245901639344263,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.04622741774269195,-0.6028322471739825,-0.26814284312389913,0.2728715261130766,0.6891181477192391,-0.05037485141088679,0.7153089433762899,0.16493248214738399,-0.21490200332898643,0.33859166565958376,0.18234132295960787,-0.05076795010983369,0.6201342597652855,0.022821153415185445,24,18-34,-0.929971071051919,0.7138926753786927,0.25627374938240827,-0.7704918032786885,-0.2786885245901639,0.6003602432541023,0.6234564435209468,0.5882543230478581,0.7322075843650563,0.6933296111636303,0.3645532541730203,3.0,0.0,-0.021985901757478374,0.021604838717450572,0.0020015999801842772,-0.04897823927252345,-0.04918032786885246,0.003475409836065598,1,0,1
AMAZON,0.10830924172642588,-2.078114754098361,-0.25397390702837597,-0.05670852673869685,0.09270283183309472,-0.1212978412719003,-0.0011676471686364474,-0.09449882763799511,Femmina,0,0.7377049180327869,0.13114754098360656,0.8524590163934426,0.6229508196721312,0.0,0.4426229508196721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0912055341850861,0.23080999415901368,-0.3348559774101785,-0.30195885339619,-0.3513461645269166,-0.19772789613184455,0.09377080846483564,0.172357244792984,-0.0390757319900273,0.6897764785403403,-0.5449661565998274,-0.8313761687128352,2.3317914045202883,0.006132716455815539,22,18-34,1.5650157127672357,-0.8606789535333921,-0.7081054102867543,-0.5409836065573771,-0.4098360655737705,0.4329188831105382,0.4034159458844294,0.451452722169803,0.5650137926755452,0.4514519776734232,0.2932599771494899,4.0,0.0,0.020182558616730316,-0.031119738740712048,-0.029229579043053455,0.17707813046028575,-0.09836065573770492,-0.2552295081967213,1,1,0
COOP,0.13151690238623628,-1.690590163934426,-0.16652314206239716,-0.29650578359234037,0.03472555988900154,-0.03471036736549922,-0.2490899188443408,-0.07306197041303039,Femmina,1,0.04918032786885246,0.04918032786885246,0.2786885245901639,0.01639344262295082,0.0,0.04918032786885246,0.5245901639344263,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.04622741774269195,-0.6028322471739825,-0.26814284312389913,0.2728715261130766,0.6891181477192391,-0.05037485141088679,0.7153089433762899,0.16493248214738399,-0.21490200332898643,0.33859166565958376,0.18234132295960787,-0.05076795010983369,0.6201342597652855,0.022821153415185445,22,18-34,-0.1690403911058632,0.15201867346118486,0.15618161372676684,-0.639344262295082,-0.5737704918032787,0.448151203441008,0.3836229213003119,0.5832663003567731,0.6596294468633176,0.3947485242637968,0.2194888244208407,10.0,0.0,0.10110063120677887,-0.03938100899729084,-0.016303006898698506,0.0010932375732397033,-0.04918032786885246,0.07208196721311479,1,1,0
IKEA,-0.4463783387821873,-4.129806451612903,-0.043860023271363756,0.5185250107137582,-0.4177072316489222,0.08674185322660567,0.5935564427583211,0.013895966926377176,Femmina,0,0.41935483870967744,1.0,0.5483870967741935,0.0967741935483871,0.03225806451612903,0.41935483870967744,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.4582990725529583,-0.008759225900567495,0.32476305424623914,-0.4040429686082357,-0.34947025459439635,2.0079298178191105,-1.3150258886704351,-2.0254080556163454,1.615349744375359,-2.3509938909359023,0.857941053090884,-3.255358597202049,0.2658498891205764,0.12045089198693842,22,18-34,0.9893360748575476,-0.5301783233177596,-0.34866274138229597,-0.4838709677419355,-0.3548387096774194,0.4251178968053329,0.4260902032381884,0.5430431828667307,0.640393484533839,0.1674242639886314,0.348638349399275,5.0,1.0,-0.4463783387821873,0.5185250107137582,-0.043860023271363756,0.9893360748575476,-0.4838709677419355,-4.129806451612903,1,1,0
LETE,-0.36113819890045984,-2.229806451612903,0.02075014137132672,0.10688312364692477,-0.35097293157093723,0.1507142032370789,0.16796695479861987,0.18956322410575926,Femmina,0,0.06451612903225806,0.25806451612903225,0.7419354838709677,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6490051971432618,-1.0304638142041562,2.4861325508397303,0.11400478052254362,-0.2913543649698494,0.33210612903221964,-0.6067197886768898,-0.07972385440274783,1.9822648666715905,-0.36695752747142635,-0.4578990046717089,0.05928161135393393,1.305328317064901,-0.16614418254155713,22,18-34,1.5612714744047027,-0.8531082706303563,-0.8563379284345596,-0.5483870967741935,-0.5483870967741935,0.4170341018374282,0.3780527699505208,0.494019422301564,0.4641931491543242,0.2616344037962145,0.4872707639845176,8.0,0.0,-0.040551587739179204,0.01250874330116979,-0.07810312558043207,0.3939480529373538,-0.1935483870967742,-0.278032258064516,1,1,0
MUTTI,0.16138444607000044,-2.1103548387096773,0.12990700818890544,-0.2228850321831992,0.058108787855898764,0.25879350203965173,-0.17297468645464525,0.11242780189686626,Femmina,1,0.5483870967741935,0.12903225806451613,0.6129032258064516,0.3870967741935484,0.0,0.45161290322580644,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5491790305805055,-0.2730659000879696,-0.09877565916449443,0.1928381336511405,-0.2982873183148386,-0.24936826322521113,0.008138106516470844,0.3442482816086772,-0.37644217924819945,0.19660742567279368,-0.4515751286460633,1.6458171095377123,0.09971520861558626,0.1262589816939345,22,18-34,2.019088025416457,-1.1383458934526463,-0.8525716962856296,-0.6129032258064516,-0.41935483870967744,0.5154007711077245,0.5421183913049571,0.6281022257380087,0.7185060695372402,0.4353863670541117,0.2528908019043049,2.0,0.0,0.052114649580181985,-0.05982835657794751,0.016195652700833407,0.23138105504876502,-0.06451612903225806,-0.2820967741935484,1,1,0
ALFA ROMEO,0.26813486410775184,1.20144262295082,0.30957416308576696,-0.5293710171978071,0.25366882681063435,0.14505834149697272,-0.36319377599469826,0.13773887245920347,Femmina,0,0.14754098360655737,0.6557377049180327,0.19672131147540983,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6896175107389049,0.05441603817101562,0.8481691646164639,0.26893678176049296,0.13703664520087802,-0.1769222714222682,-0.17106925739271994,0.06551855445202179,-0.48362791757386875,0.23957584589958184,0.6442897063860484,-0.06858901045578909,0.11063337590663644,0.0956881500814521,20,18-34,0.7026410212497552,-0.21881321585383345,-0.14316999143971368,-0.3770491803278688,-0.2786885245901639,0.3776057433726033,0.2152923417618839,0.5153899584286498,0.7241543890052284,0.3709687650219929,0.0622232626452611,7.0,1.0,0.05733199251316246,-0.23407701555875837,0.2589485335717551,0.43336596287219076,-0.29508196721311475,0.5522513661202186,1,1,0
AMAZON,0.22163966727270565,-0.6847377049180328,0.11828657609888643,-0.07409123006407937,0.13560143002710234,0.010600936657753957,0.01973420312728758,-0.019735782494544333,Femmina,1,0.7377049180327869,0.13114754098360656,0.8524590163934426,0.6229508196721312,0.0,0.4426229508196721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0912055341850861,0.23080999415901368,-0.3348559774101785,-0.30195885339619,-0.3513461645269166,-0.19772789613184455,0.09377080846483564,0.172357244792984,-0.0390757319900273,0.6897764785403403,-0.5449661565998274,-0.8313761687128352,2.3317914045202883,0.006132716455815539,20,18-34,1.1232927928534846,-0.5012827376725034,-0.4563030910753011,-0.47540983606557374,-0.4098360655737705,0.3511369120655346,0.3541886380257668,0.5169163429861866,0.5180606986510368,0.2040303423156224,0.1624885383490605,5.0,0.0,0.06663320887754282,0.0003354919853344681,0.1670239529549748,0.17949469516197175,0.06557377049180328,-0.10581967213114757,1,1,0
IKEA,-0.584030190942727,-2.116483870967742,-0.50747999445308,1.104952108368693,-0.5054788479617701,-0.42925483462826236,1.0114072262713767,-0.5645083787331511,Femmina,0,0.41935483870967744,1.0,0.5483870967741935,0.0967741935483871,0.03225806451612903,0.41935483870967744,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.4582990725529583,-0.008759225900567495,0.32476305424623914,-0.4040429686082357,-0.34947025459439635,2.0079298178191105,-1.3150258886704351,-2.0254080556163454,1.615349744375359,-2.3509938909359023,0.857941053090884,-3.255358597202049,0.2658498891205764,0.12045089198693842,20,18-34,0.6782892682743329,-0.4312875220663673,-0.2618540205077971,-0.6129032258064516,-0.3548387096774194,0.5435702514541353,0.4949616639127143,0.306756216628587,0.5918164509583985,0.5740509160809083,0.7502660096900686,4.0,1.0,-0.584030190942727,1.104952108368693,-0.50747999445308,0.6782892682743329,-0.6129032258064516,-2.116483870967742,1,1,0
ORASI,0.21208749337999577,1.0635806451612904,0.5274140143903968,-0.36986975610548495,0.12800066126047552,0.29817952169666173,-0.22904001537639293,0.42839887718854186,Femmina,0,0.5806451612903226,0.8064516129032258,0.7096774193548387,0.1935483870967742,0.03225806451612903,0.16129032258064516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7997831988482689,0.4554605179929626,-0.6027570052226588,0.4265227161394811,1.9311543894470922,0.13498915988630455,0.6735898241523289,0.10378367872330095,0.2480835939300097,-0.049750120356210535,0.981812806646621,1.0783928863202177,0.4978881950584905,-0.1089309187201599,20,18-34,1.148196992275258,-0.16744848319217462,-0.08996224741069017,-0.16129032258064516,-0.0967741935483871,0.2913639552829597,0.1638029961202942,0.3400315146030516,0.6864405939210999,0.1172610897745346,0.149283581995818,6.0,1.0,0.06096364099616041,-0.27107891902977715,0.4617009761858106,0.9430367424313287,-0.0967741935483871,0.867483870967742,1,1,0
AMAZON,0.4202758018596493,-1.8112950819672131,0.21700908149855833,-0.07437448809938375,-0.05576171592400627,0.30252240072461895,0.054374013511821764,0.41478447072965563,Femmina,0,0.7377049180327869,0.13114754098360656,0.8524590163934426,0.6229508196721312,0.0,0.4426229508196721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0912055341850861,0.23080999415901368,-0.3348559774101785,-0.30195885339619,-0.3513461645269166,-0.19772789613184455,0.09377080846483564,0.172357244792984,-0.0390757319900273,0.6897764785403403,-0.5449661565998274,-0.8313761687128352,2.3317914045202883,0.006132716455815539,21,18-34,0.1365477632352967,0.03660331617174603,0.006774741476861016,-0.08196721311475409,-0.01639344262295082,0.5054690764246399,0.0791818406084214,0.7017928792393235,0.8288345389038524,0.4284865225469624,0.4890496008246395,6.0,0.0,-0.04299368918129241,0.06380321663918996,0.05701056237459484,0.03525896173777722,0.03278688524590164,-0.26939344262295084,1,1,0
BARILLA,0.4517182076079187,-0.9951935483870967,-0.3028175278817246,-0.0973616318220093,-0.0341889298224303,-0.2850771389578924,0.03416387174095123,-0.28501803680757976,Femmina,1,0.5161290322580645,0.4838709677419355,0.5161290322580645,0.2903225806451613,0.22580645161290322,0.12903225806451613,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5222584240005778,-0.4513157921703,-0.6449323506581228,-0.28860841581279034,-0.14365951069013752,-0.23416476934005837,-0.12883751957864462,0.34096642976482044,0.34487632222837905,0.1771526702485519,-0.4547881065186596,-1.3752169515908566,1.6056699801933747,-0.22647977501135286,21,18-34,0.059942025108926475,-0.00366840294274302,0.027162862329704014,-0.6129032258064516,-0.3548387096774194,0.6436585451985838,0.3997985211343012,0.7955738581974465,0.8126963165765688,0.4941420009594481,0.7160820291251544,2.0,1.0,0.35148016986372643,-0.16245686463008482,0.05147880361442373,0.03609179504970804,-0.2903225806451613,-0.380741935483871,1,1,0
CHANEL,0.8269679781361052,-1.3244016393442624,0.11207671516643353,-0.4767666092719853,0.22327174602663702,0.1839093689137624,-0.2994064263074629,-0.023120225563239935,Femmina,1,0.5901639344262295,0.08196721311475409,0.8852459016393442,0.47540983606557374,0.01639344262295082,0.3770491803278688,0.01639344262295082,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.9518002777418425,-0.1371256685065588,0.02986894122716532,-0.3463141533707694,-0.45601102421863887,-0.003395454906443353,-0.3572044861975929,-0.4228458667817524,-0.8151803677993865,-0.39147313125005584,-0.2447247864695239,0.47326583062006644,0.5731111763911627,0.04750458151101388,21,18-34,-0.1253828919395097,0.04591254089683526,0.013298972671702033,-0.4098360655737705,-0.01639344262295082,0.6098387484083173,0.3699046301284332,0.7264923993196265,0.8447506139492676,0.4858393562799506,0.6222067423643087,4.0,0.0,0.012869964222133493,0.03665214976621161,0.008416612119559134,-0.015852649380799607,0.01639344262295082,-0.31155737704918035,1,1,0
IKEA,0.174855618730043,-2.636032258064516,0.033912333098504464,-0.10881203686327783,-0.22414568622360748,0.09555422492173349,0.024096752832648043,0.17683721893844545,Femmina,0,0.41935483870967744,1.0,0.5483870967741935,0.0967741935483871,0.03225806451612903,0.41935483870967744,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.4582990725529583,-0.008759225900567495,0.32476305424623914,-0.4040429686082357,-0.34947025459439635,2.0079298178191105,-1.3150258886704351,-2.0254080556163454,1.615349744375359,-2.3509938909359023,0.857941053090884,-3.255358597202049,0.2658498891205764,0.12045089198693842,21,18-34,0.1504620506300906,0.0209870409975591,-0.02012666674727955,-0.3548387096774194,-0.2903225806451613,0.6530382080497954,0.4384361332000208,0.8646034990448603,0.9132598307700646,0.521392009526984,0.527499567707048,5.0,1.0,0.174855618730043,-0.10881203686327783,0.033912333098504464,0.1504620506300906,-0.3548387096774194,-2.636032258064516,1,1,0
AMAZON,-0.17963459747802318,0.5234262295081968,0.056882203486406914,-0.31100878096008133,0.15690321244330618,-0.1489074591190036,-0.3227297506507782,-0.15676781781690263,Maschio,1,0.7377049180327869,0.13114754098360656,0.8524590163934426,0.6229508196721312,0.0,0.4426229508196721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0912055341850861,0.23080999415901368,-0.3348559774101785,-0.30195885339619,-0.3513461645269166,-0.19772789613184455,0.09377080846483564,0.172357244792984,-0.0390757319900273,0.6897764785403403,-0.5449661565998274,-0.8313761687128352,2.3317914045202883,0.006132716455815539,64,55+,0.8232468024342349,-0.3387524469321524,-0.18288582228414202,-0.4426229508196721,-0.2459016393442623,0.2524474818602961,0.1816405740471827,0.2323138157044048,0.568450090575323,0.1713266376441549,0.108506291330415,10.0,0.0,-0.023025641029252537,-0.042201214091439905,0.07356092261488296,0.11202921893669344,-0.03278688524590164,0.0609016393442623,0,1,0
BARILLA,-0.459051995880183,-0.6414838709677417,0.25231198571575364,0.11375304327226934,-0.16839349509536392,0.05750572596763287,0.08465001014924878,0.08167137161062892,Maschio,1,0.5161290322580645,0.4838709677419355,0.5161290322580645,0.2903225806451613,0.22580645161290322,0.12903225806451613,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5222584240005778,-0.4513157921703,-0.6449323506581228,-0.28860841581279034,-0.14365951069013752,-0.23416476934005837,-0.12883751957864462,0.34096642976482044,0.34487632222837905,0.1771526702485519,-0.4547881065186596,-1.3752169515908566,1.6056699801933747,-0.22647977501135286,64,55+,-0.15919679085263314,0.01727475895781422,0.027483504420472104,-0.03225806451612903,0.0967741935483871,0.2749637999676778,0.0557955796535223,0.5326136338162574,0.497519023019122,0.0644850861770254,0.2244056771724621,6.0,1.0,-0.17361819140250775,-0.002326403883374062,0.19616027966441632,-0.07098392072984351,0.16129032258064516,0.007935483870967838,0,1,0
CHANEL,-0.3515987940443764,0.6355081967213115,0.18473054182354326,0.06358322211163646,-0.04329687272481546,-0.013873881211043076,0.036533233692853294,-0.00373258114854104,Maschio,0,0.5901639344262295,0.08196721311475409,0.8852459016393442,0.47540983606557374,0.01639344262295082,0.3770491803278688,0.01639344262295082,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.9518002777418425,-0.1371256685065588,0.02986894122716532,-0.3463141533707694,-0.45601102421863887,-0.003395454906443353,-0.3572044861975929,-0.4228458667817524,-0.8151803677993865,-0.39147313125005584,-0.2447247864695239,0.47326583062006644,0.5731111763911627,0.04750458151101388,64,55+,-0.5650524175873406,0.07216363530828893,0.054398842832933544,-0.21311475409836064,-0.14754098360655737,0.2536420537773981,0.2824408813742031,0.3462368575152344,0.368611727667108,0.20422849108777746,0.0666923112426678,5.0,0.0,-0.10900365412486293,0.14558814732546335,0.049174832002604835,-0.02841338325906108,0.08196721311475409,0.11614754098360656,0,1,0
FASTWEB,-0.48726026488245505,-0.8109354838709676,0.20632625271520325,0.001292474904657885,-0.20123345811941767,0.008935536158753908,-0.023208457413908815,0.083025640551953,Maschio,1,0.7096774193548387,0.0967741935483871,0.9354838709677419,0.45161290322580644,0.03225806451612903,0.4838709677419355,0.03225806451612903,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.04594508500214829,1.259919252186305,0.26022200566341186,0.36739770129303345,0.13359022032340576,-0.02604704923106259,-0.16605359983019324,0.14714533163216595,0.041605254820825145,-0.1298464381300677,0.11518206240907346,0.2957116379153113,3.6087291517212825,-0.13287699953647444,64,55+,-1.0649809358320728,0.5712167313672553,0.4421164708755387,-0.5483870967741935,-0.41935483870967744,0.3476267732921592,0.2518342818539189,0.4128317905615918,0.6408408898688875,0.3059032865504538,0.1267236176259438,2.0,0.0,-0.05083859899515639,-0.058438097636001295,-0.023001569692372728,-0.10045328900570306,-0.0967741935483871,-0.15461290322580643,0,1,0
